Latitude,Longitude,MAT,MAP
-7.75,-64.25,25.81,2298.24
66.75,170.75,-10.19,267.69
58.25,27.75,5.2,629.94
75.75,60.75,-10.57,221.44
-75.75,60.75,-40.77,96.1
-86.25,-119.75,-40.13,27.04
-86.25,119.75,-50.11,26.21
-3.25,105.75,27.32,2386.19
-69.75,146.75,-25.04,596.62
61.25,-137.25,-6.79,264.9
61.25,137.25,-15.19,314.03
-21.75,133.75,24.25,356.72
66.75,18.25,-0.19,541.53
82.75,-70.25,-22.15,140.66
-82.75,-70.25,-23.48,152.79
-82.75,70.25,-55.94,20.1
-89.75,-121.75,-49.03,7.26
-89.75,121.75,-49.4,7
67.75,56.75,-4.83,446.76
-67.75,56.75,-18.97,517.07
49.75,62.75,5.07,180.92
50.25,55.75,5.25,283.99
7.25,24.75,25.19,1277.43
-7.25,24.75,23.71,1470.89
49.25,129.25,-0.71,568.15
-89.75,-99.25,-48.95,7.12
-89.75,99.25,-49.37,6.76
72.25,-43.75,-25.96,217.28
-72.25,43.75,-36.19,674.36
-13.75,-43.25,25.1,913.32
1.25,30.25,20.04,1175.35
-1.25,30.25,19.9,887.99
-89.75,-173.75,-49.12,7.39
-89.75,173.75,-49.12,7.33
8.25,80.25,27.43,1280.96
-74.75,-69.75,-29.64,373.48
-74.75,69.75,-27.1,109.14
50.75,-126.25,5.02,2220.99
50.75,126.25,-1.59,519.67
69.25,-44.25,-22.18,250.27
-69.25,44.25,-25.66,721.86
18.25,28.75,26.99,37.99
-18.25,28.75,22,731.85
15.75,35.75,29.58,212.89
-15.75,35.75,22.37,1804.03
-23.25,117.25,26.72,300.88
-29.75,-69.75,-2.01,86.79
29.75,69.75,21.49,349.73
13.75,-3.25,29.14,613.9
13.75,3.25,29.15,480.82
-42.75,-66.25,12.83,190.2
42.75,66.25,12.16,151.91
3.75,-58.25,27.69,1801.48
-3.75,-58.25,27.31,2214.93
-31.25,128.25,17.24,237.27
67.25,-90.25,-15.03,220.67
67.25,90.25,-8.59,490.76
-67.25,90.25,-19.09,575.64
78.25,-31.25,-24.01,151.88
-78.25,-31.25,-24.86,378.66
-78.25,31.25,-54.33,55.74
-25.25,135.75,22.39,183.95
63.25,-64.75,-7.59,547.21
63.25,64.75,-2.73,505.46
40.25,-91.25,11.54,933.48
40.25,91.25,14.64,37.42
16.25,33.25,29.39,119.81
-16.25,33.25,25.58,665.66
-25.75,-69.75,14.4,28.07
25.75,69.75,26.47,178.36
-5.75,-78.75,22.46,778.25
23.75,31.25,25.04,3.05
-23.75,31.25,23.11,412.56
27.75,74.75,25.31,432.28
-80.75,69.25,-56.37,26.18
62.75,-118.75,-4.39,316.97
62.75,118.75,-8.7,281.03
-70.25,60.75,-28.82,436.68
74.75,105.25,-14.82,227.46
-74.75,105.25,-51.21,85.97
-18.75,-40.25,23.82,1348.57
59.25,7.25,0.16,1356.5
-87.25,-149.25,-42.98,33.61
-87.25,149.25,-49.32,29.65
-85.25,-58.25,-35.22,66.04
-85.25,58.25,-52.86,14.64
26.75,47.75,23.84,93.65
80.25,-25.25,-17.64,151.71
-80.25,-25.25,-24.68,320.7
-80.25,25.25,-53.61,42.04
-88.25,-107.75,-47.67,12.03
-88.25,107.75,-50.22,11.36
69.25,-140.25,-13.43,156.23
69.25,140.25,-15.54,219.69
-69.25,140.25,-35.3,598.45
14.75,-9.75,28.57,546.17
14.75,9.75,27.74,299.64
41.75,54.75,12.93,107.47
39.25,-97.25,12.72,777.01
10.75,-85.25,24.07,2617.58
39.25,97.25,-5.82,128.75
43.25,-113.75,6.98,279.72
37.25,-95.75,14.27,1082.78
-79.75,-1.25,-35.13,242.16
-79.75,1.25,-37.84,191.53
37.25,95.75,3.36,85.49
43.25,113.75,4.02,215.09
48.25,-101.75,4.65,419.88
48.25,101.75,-0.48,282.91
-31.75,134.75,17.09,269.74
24.25,72.75,24.46,863.75
13.25,37.25,26.03,1004.15
-13.25,37.25,22.89,1087.31
-17.25,-44.75,23.42,959.5
76.75,-30.25,-23.75,170.81
-76.75,-30.25,-18.94,374.45
-76.75,30.25,-50.27,86.09
17.25,44.75,25.86,208.58
-17.25,44.75,25.3,1328.59
-86.25,-75.25,-38.19,26.83
43.75,41.75,11.93,742.8
-86.25,75.25,-51.64,14.13
29.75,-0.25,23.66,26.39
29.75,0.25,23.99,24.63
32.25,13.75,19.6,252.2
-16.25,16.75,22.35,645.04
60.75,121.25,-6.81,330.09
45.25,38.75,11.68,688.94
22.25,16.75,24.92,17.75
-22.25,16.75,20.92,331.84
-15.75,-63.25,25.73,1175.79
64.75,-66.75,-7.63,428.63
64.75,66.75,-4,498.5
49.25,43.25,7.49,386.73
23.75,100.75,19.81,1282.86
35.75,-115.75,17.59,120.61
35.75,115.75,14.52,572.4
-4.75,-41.25,25.96,777.93
4.75,41.25,25.68,321.03
64.25,-159.25,-5.55,380.21
64.25,159.25,-10.73,276.58
1.75,-50.75,26.64,3078.93
-1.75,-50.75,26.95,2445.69
16.75,-9.75,29.8,214.38
16.75,9.75,28.38,162.23
31.75,40.75,21.14,72.94
-12.75,-69.25,25.68,2245.58
45.25,44.75,10.51,341.51
63.75,51.75,-0.66,582
-24.75,150.25,20.65,641.11
-32.25,19.25,17.01,238.79
-79.75,-143.75,-22.38,258.56
-79.75,143.75,-34.3,158.47
9.75,-69.75,22.32,763.23
-9.75,-69.75,25.07,1958.54
8.25,-9.25,24.22,2400.47
8.25,9.25,26.98,1135.69
-23.75,-58.75,23.27,961.18
-75.75,-135.75,-22.91,463.45
75.75,135.75,-14.8,141.24
-75.75,135.75,-47.06,88.45
-14.75,141.75,26.65,1366.59
41.25,-94.75,9.78,823.08
41.25,94.75,6.49,48.57
26.75,71.75,26.63,192.27
75.25,-29.25,-23.17,210.91
-75.25,29.25,-43.06,141.48
60.25,-73.25,-7.36,397.43
78.25,-37.25,-27.42,143.78
-78.25,37.25,-56.1,51.77
60.25,73.25,-1.37,522.12
22.25,22.25,23.28,8.94
-22.25,22.25,22.58,417.47
-83.75,161.75,-39.75,201.15
-15.25,125.25,25.56,1238.21
21.75,40.75,24.34,143.7
28.75,-3.75,22.42,43.1
28.75,3.75,24.01,27.7
-84.25,-130.25,-25.33,58.34
-84.25,130.25,-47.07,51.79
29.75,-90.25,20.56,1559.66
29.75,90.25,0.07,467.58
59.75,11.25,5.38,794.9
64.25,35.25,1.27,463.14
1.75,44.25,27.09,491.51
51.25,-109.75,3.29,312.18
51.25,109.75,-4.86,353.7
-71.25,159.75,-27.41,529.92
74.75,-43.25,-25.85,217.4
-74.75,43.25,-45.35,219.9
67.25,23.25,0.26,543.03
68.25,96.25,-12.76,374.68
-68.25,96.25,-28.16,557.71
-18.25,-44.75,22.29,1202.27
50.75,31.75,7.19,558.56
18.25,44.75,26.48,173.79
-18.25,44.75,23.17,1321.51
22.25,31.75,26.69,2.91
-22.25,31.75,23.98,352.58
5.75,-74.25,20.92,2490.18
-5.75,-74.25,27.19,2209.1
-75.75,-18.75,-22.27,409.17
-75.75,18.75,-38.48,205.7
59.75,46.75,1.95,545.26
59.25,153.75,-3.77,501.82
-89.25,-32.25,-48.1,8.25
49.25,9.25,9.49,747.64
-89.25,32.25,-48.93,7.25
-85.25,-179.75,-43.02,123.58
-85.25,179.75,-43.07,123.49
64.25,-19.25,2.39,1073.5
64.25,19.25,1.73,540.19
78.25,-100.75,-19.07,108.41
-78.25,-100.75,-27.56,308.43
78.25,100.75,-16.06,178.45
-78.25,100.75,-53.74,36.2
48.25,-118.75,5.41,346.32
48.25,118.75,-0.34,286.41
-24.75,-61.25,22.73,798.6
62.75,16.25,1.52,503.49
81.25,-25.25,-19.94,150.87
-81.25,-25.25,-26.6,299.42
-81.25,25.25,-52.36,35.28
75.25,-46.75,-22.59,199.36
-75.25,46.75,-47.64,162.6
6.25,-72.75,11.3,1029.4
-6.25,-72.75,25.05,2456.2
-74.25,137.75,-46.46,270.58
-35.75,-70.25,3.9,463.31
35.75,70.25,-7.07,686.9
33.75,43.75,22.91,140.52
61.25,-106.75,-6.68,298
61.25,106.75,-6.87,343.24
49.25,144.25,0.45,855.5
62.25,49.75,0.48,580.06
70.25,87.75,-10.79,374.47
-70.25,87.75,-30.54,403.75
-70.75,145.75,-30.18,599.06
70.75,145.75,-13.79,196.7
-5.25,151.75,23.61,5339.99
58.25,81.75,-1.29,462.8
41.25,-86.75,9.81,964.14
41.25,86.75,11.29,69.97
72.75,-111.75,-15.89,200.55
71.25,-43.75,-25.87,226.67
24.75,-1.75,27.39,17.98
24.75,1.75,26.68,22.32
-71.25,43.75,-33.77,718.31
72.75,111.75,-14.57,171.4
-72.75,111.75,-44.53,228.37
24.75,73.25,23.42,709.62
-10.75,-55.75,25.35,1888.07
71.25,133.75,-13.84,218.22
-71.25,133.75,-40.71,594.72
-74.75,145.75,-34.2,273.6
-11.75,-41.25,19.42,731.27
33.25,37.25,16.89,202.81
11.75,41.25,27.86,197.63
46.75,23.25,6.53,421.77
66.25,-86.75,-12.77,251.08
27.25,26.25,21.69,9.03
-27.25,26.25,17.86,573.38
-22.25,141.75,24.35,360.26
-15.25,-62.75,25.48,1128.83
80.75,-46.75,-25.23,128.35
-80.75,46.75,-56.88,29.18
-6.75,-48.75,25.14,1578.09
6.75,48.75,27.75,210.87
46.75,20.25,10.89,523.16
-33.75,144.75,17.63,344.21
26.25,-98.75,23.81,592.25
26.25,98.75,5.32,1779.37
59.75,-157.75,0.62,624.04
58.25,-120.25,-0.49,471.04
58.25,120.25,-7.37,350.86
70.75,129.25,-14.38,264.32
-70.75,129.25,-40.46,597.51
61.25,85.75,-3.79,548.51
34.25,-110.75,10.24,530.33
34.25,110.75,10.34,664.91
74.75,-37.75,-26.43,219.04
66.25,86.75,-6.14,532.13
-78.75,-139.25,-24.11,275.37
-78.75,139.25,-38.02,114.51
51.25,-65.25,-2.44,900.17
51.25,65.25,2.68,222.04
54.75,133.75,-11.89,560.44
63.25,-71.25,-9.62,385.19
63.25,71.25,-4.3,497.21
4.75,-61.25,21.21,1756.38
-4.75,-61.25,26.72,2489.19
-7.75,-49.25,25.65,1755.87
30.25,11.75,19.9,66.11
7.75,49.25,27.32,177.24
48.25,61.75,6.46,151.74
71.25,144.75,-13.92,174.46
-71.25,144.75,-32.21,597.08
82.25,-85.75,-18.66,102.45
-82.25,-85.75,-27.74,134.78
-82.25,85.75,-54.56,20.11
49.25,134.75,1.41,683.97
-22.75,-56.25,23.33,1462.85
-74.75,37.75,-43.42,198.05
3.25,114.75,25.99,3476.27
-3.25,114.75,26.89,2120.72
35.75,10.25,19.83,311.86
72.25,-39.25,-29.28,236.69
-72.25,39.25,-34.21,615.51
70.25,128.75,-15.12,287.37
-70.25,128.75,-37.85,598.31
-8.25,-48.75,24.35,1791.9
8.25,48.75,25.89,150.04
-28.75,-67.25,8.7,286.42
28.75,67.25,21.97,145.59
-15.75,131.75,26.56,806.74
61.75,-136.75,-5.52,256.06
61.75,136.75,-12.86,315.35
40.25,-124.25,10.83,1908.42
40.25,124.25,9.18,968.21
41.25,53.75,14.56,116.45
35.75,-101.75,14.43,483.58
35.75,101.75,-1.28,414.05
26.75,16.25,22.22,15.17
22.75,56.25,29.07,148.3
1.75,111.75,25,3272.07
-1.75,111.75,26.3,2485.36
49.25,51.75,7.82,199.71
45.25,126.25,4.16,556.38
42.75,-84.75,8.47,775.3
42.75,84.75,-6.18,240.34
68.75,-45.75,-17.47,250.69
-68.75,45.75,-21.55,799.16
80.75,-68.75,-21.79,110.39
-80.75,68.75,-56.39,26.28
-4.75,136.75,26.14,2906.84
6.25,33.75,27.75,927.37
-6.25,33.75,19.25,804.99
-24.25,148.25,21.64,655.47
43.25,-117.75,8.03,259.05
-89.25,-63.25,-48.07,8.52
-89.25,63.25,-49.87,7.34
43.25,117.75,3.41,379.49
51.75,-62.25,-1.53,821.1
51.75,62.25,2.91,233.82
25.25,80.25,26.02,889.52
5.75,101.25,23.63,2148.45
55.25,158.25,-4.83,469.65
-82.25,-111.25,-27.93,66.56
29.75,-9.75,19.68,157.84
29.75,9.75,21.79,31.88
-82.25,111.25,-52.2,29.32
-79.75,155.75,-31.11,219.48
2.75,-53.75,25.84,2396.25
-2.75,-53.75,26.08,2242.6
-30.25,137.25,19.78,180.52
38.75,53.25,16.04,137.4
17.25,80.75,28.08,1117.22
70.75,124.25,-14.8,312.88
-70.75,124.25,-40.08,559.54
20.75,95.75,26.96,790.1
-83.75,-22.25,-34.9,158.99
-83.75,22.25,-48.55,29.2
68.75,-31.25,-13.47,667.36
68.75,31.25,-0.9,504.29
61.75,61.25,-1.74,521.25
45.75,21.75,10.89,533.19
29.25,94.25,9.59,1004.06
-38.25,177.75,10.86,1197.35
-4.25,143.75,26.96,2083.34
-33.25,-59.75,17.55,1005.53
33.25,59.75,12.09,145.15
49.75,-107.25,3.92,360.24
49.75,107.25,-1.88,303.89
72.25,-111.75,-15.88,177.92
-14.25,-65.75,26.46,1769.46
72.25,111.75,-15.27,181.07
-72.25,111.75,-42.23,284.53
-33.25,147.75,16.86,510.18
-37.75,-67.25,14.14,325.73
76.75,-42.75,-24.11,158.24
-76.75,42.75,-52.7,84.39
37.75,67.25,18.23,192.71
8.25,124.25,26.67,2672.72
-8.25,124.25,26.72,1017.67
-78.75,-122.75,-27.53,133.96
44.75,10.75,12.58,821.33
34.25,-5.25,19.05,487.92
34.25,5.25,20.83,137.7
-17.75,-41.25,23.08,1176.14
-89.25,-42.25,-48.05,8.4
-89.25,42.25,-49.35,7.2
62.75,168.25,-6.75,403.39
3.75,114.75,26.07,3179.33
-3.75,114.75,26.98,2443.46
-87.75,-136.75,-46.6,21.6
-87.75,136.75,-50.08,19.03
-87.25,-90.25,-43.47,16.86
-87.25,90.25,-50.68,12.76
-86.25,-162.25,-37.7,67.17
-86.25,162.25,-46.36,61.88
37.75,-80.75,9.55,990.49
37.75,80.75,13.14,56.61
77.25,-64.75,-15.96,103.04
-77.25,64.75,-47.25,48.82
14.25,77.75,27.72,650.25
24.25,-9.25,24.53,37.79
24.25,9.25,23.87,17.82
35.75,67.25,7.98,226.95
6.75,20.75,25.46,1398.77
-6.75,20.75,24.99,1384.44
-17.75,-66.25,18.7,495.06
30.25,34.25,20.1,45
69.75,-116.75,-11.87,158.84
69.75,116.75,-13.44,241.88
-69.75,116.75,-29.98,481.53
72.25,-40.25,-29.19,224.38
-72.25,40.25,-34.85,628.33
75.25,-37.25,-25.46,201.42
-75.25,37.25,-45.53,152.85
2.75,-77.75,29.27,4783.66
-2.75,-77.75,28.2,2379.87
68.75,-151.75,-10.96,170.73
68.75,151.75,-13.05,195.34
-68.75,151.75,-15.7,607.3
-24.25,-59.75,22.96,922.65
72.75,-87.25,-13.47,158.85
72.75,87.25,-13.04,283.51
-72.75,87.25,-37.37,254.87
46.25,125.25,4.41,417.65
53.25,-124.75,1.4,486.18
53.25,124.75,-2.71,363.7
68.75,-132.25,-9.85,209.66
68.75,132.25,-16.63,204.95
-68.75,132.25,-30.9,609.51
-86.75,-97.25,-41.71,19.89
-86.75,97.25,-50.73,14.71
67.75,-71.75,-11.52,249.91
28.75,116.25,17.95,1601.27
-28.75,116.25,19.72,303.49
-89.25,-43.25,-48.04,8.41
-89.25,43.25,-49.38,7.22
-83.25,-17.75,-33.98,180.14
-83.25,17.75,-47.53,36.39
27.25,94.75,23.16,2411.98
-0.25,102.75,26.82,2186.52
-76.75,-140.25,-27.51,450.71
-76.75,140.25,-40.1,140.32
-70.75,15.75,-15.98,280.71
39.25,40.25,11.44,909.8
-26.75,16.25,12.82,82.37
56.75,-67.25,-5.85,574.53
56.75,67.25,1.25,436.58
-85.75,-117.25,-38.49,29.07
-15.25,-57.25,25.24,1369.67
-85.75,117.25,-50.23,27.73
-76.25,-125.25,-29.27,400.78
-76.25,125.25,-50.78,46.67
54.75,-76.25,-4.74,649.39
54.75,76.25,1.33,364.61
-80.75,-13.25,-30.43,322.61
-80.75,13.25,-49.26,68.87
65.75,-134.75,-7.11,383.57
66.25,-132.25,-7.85,286.81
66.25,132.25,-14.71,227.67
-66.25,132.25,-15.25,692.51
65.75,134.75,-16.16,247.47
-88.75,-112.75,-48.38,10.55
13.25,-8.75,27.29,894.3
13.25,8.75,27.37,518.1
-88.75,112.75,-49.86,9.98
15.75,105.75,26.41,1946.38
-17.25,-63.75,25.8,1690.46
9.75,98.75,26.27,3699.11
13.75,-88.75,25.1,1758.67
2.75,10.75,22.53,1843.38
-2.75,10.75,25.91,1471.22
22.25,110.75,22.38,1803.22
17.25,-90.25,25.72,1657.79
-17.75,123.75,27.73,668.39
67.75,-158.75,-7.38,308.44
67.75,158.75,-11.55,205.18
-19.25,130.75,25.75,469.83
51.25,-68.25,-1.06,1008.77
51.25,68.25,2.43,343.68
23.75,43.75,23.58,128.44
-23.75,43.75,24.41,430.44
-73.75,58.25,-33.61,379.26
24.75,114.25,18.33,1674.52
-24.75,114.25,22.53,238.31
-13.25,-55.25,23.63,1844.7
-74.75,-135.75,-14.89,465.63
72.75,-36.25,-28.8,280.7
-72.75,36.25,-35.01,493.05
-18.75,132.25,26.31,520.11
54.25,-127.25,0.33,456.97
64.75,-108.25,-9.88,246.05
64.75,108.25,-10.24,330.87
54.25,127.25,-5.99,510.96
-73.25,128.75,-49.46,317.49
44.75,19.75,11.79,694.44
58.25,-101.25,-4.05,477.37
58.25,101.25,-3.5,363.84
70.25,-152.75,-11.85,120.47
70.25,152.75,-15.25,153.05
-70.25,152.75,-23.73,601.77
43.75,-84.25,8.45,765.16
23.75,16.25,24.52,14.54
-23.75,16.25,14.07,211.27
43.75,84.25,-8.51,214.81
22.75,-100.75,18.68,398.56
22.75,100.75,20.38,1513.42
38.25,16.25,19.25,1130.77
-69.75,57.25,-29.95,538.13
-79.75,68.75,-55.4,30.34
54.75,55.75,2.98,549.91
57.75,-105.75,-3.28,471.73
81.25,-41.25,-25.37,137.31
1.75,37.75,25.58,770.06
-1.75,37.75,23.02,911.96
-81.25,41.25,-55.75,28.08
57.75,105.75,-4.87,421.72
23.25,24.75,21.48,4.12
-23.25,24.75,21.72,443.98
-29.75,149.25,19.54,570.68
32.25,78.25,-4.4,928.36
82.75,-72.25,-22.78,136.4
-82.75,-72.25,-23.71,149.56
29.75,43.25,23.56,99.95
-82.75,72.25,-55.85,20
-76.75,-91.75,-24.9,302.69
-76.75,91.75,-51.92,53.39
-75.75,-83.25,-22.94,209.1
-75.75,83.25,-46.09,71.29
-74.75,135.75,-48.08,130.24
-29.25,-68.75,13.47,157.28
29.25,68.75,21.32,204.94
-82.75,158.75,-30.68,236.4
35.75,-77.75,15.91,1106.7
35.75,77.75,-5.51,137.09
38.75,-75.75,13.48,1104.85
38.75,75.75,-0.33,89.06
51.25,-78.25,-0.92,670.44
51.25,78.25,3.28,229.78
50.75,156.25,2.56,1544.22
64.25,-89.75,-11.11,272.04
64.25,89.75,-8.15,538.37
28.25,117.75,18.23,1878.13
-28.25,117.75,21.69,245.39
56.25,41.25,4.25,571.48
-89.75,-162.75,-49.12,7.43
-89.75,162.75,-49.13,7.31
20.75,-97.25,24.55,1338.02
20.75,97.25,20.38,1674.07
15.25,-85.75,27.49,1337.41
-72.75,16.75,-29.6,336.71
30.25,12.75,20.08,65.36
18.75,31.25,28.01,20.83
-18.75,31.25,18.55,746.05
11.75,33.25,27.88,560.96
-11.75,33.25,20.95,959.83
9.25,25.25,24.27,975.1
-9.25,25.25,23.7,1333.3
48.75,31.25,8.04,536.03
66.75,-87.25,-13.08,245.4
66.75,87.25,-7.62,505.5
-8.25,-42.75,26.44,785.42
8.25,42.75,25.25,723.63
80.75,-80.75,-21.77,90.72
-80.75,-80.75,-25.02,199.77
-80.75,80.75,-55.96,23.84
-86.75,-30.25,-43.59,38.41
-86.75,30.25,-49.5,12.93
-78.75,122.75,-50.82,33.94
30.75,-97.25,19.63,862.2
30.75,97.25,1.03,510.5
53.25,36.25,5.18,594.13
43.25,62.75,12.05,89.59
-80.75,-109.25,-29.07,95.06
-80.75,109.25,-53.59,28.38
-76.75,-101.25,-24.69,478.33
76.75,101.25,-14.73,175.45
-76.75,101.25,-53.45,56.31
22.75,-99.25,21.9,1259.83
8.75,-62.75,26.72,1143.64
-8.75,-62.75,25.67,2318.11
22.75,99.25,20.33,1373.87
49.25,37.75,7.54,497.32
61.75,-128.25,-5.32,602.63
75.25,-109.25,-17.61,163.89
-75.25,-109.25,-17.39,617.67
75.25,109.25,-17.68,145.94
-75.25,109.25,-51.38,80.61
61.75,128.25,-10.56,249.24
-25.75,150.75,20.15,657.68
60.25,52.75,0.95,580.98
-88.25,-136.25,-48.25,16.06
26.75,73.75,26.34,388.9
16.25,-89.25,23.02,3384.17
56.75,-74.75,-6.6,538.92
-70.25,93.75,-37.97,515.18
15.25,100.25,28.18,1162.07
-73.75,-90.25,-23.52,454.03
73.75,90.25,-16.11,239.41
-73.75,90.25,-45.25,165.76
-87.25,-35.25,-44.62,26.73
-87.25,35.25,-49.54,10.86
-87.75,-4.75,-47.33,14.59
-87.75,4.75,-47.96,12.8
77.25,-65.75,-12.09,98.33
-77.25,65.75,-47.03,47.84
60.75,-121.75,-4.38,384.47
60.75,121.75,-7.67,326.03
38.75,-95.25,13.12,989.48
38.75,95.25,-0.86,66.91
59.75,28.75,4.8,620.02
-81.75,-138.75,-22.51,133.6
24.25,-103.25,17.2,423.37
80.75,-18.75,-22.44,156.06
-80.75,-18.75,-29.29,321.88
-80.75,18.75,-51.28,52.63
-88.25,136.25,-50.28,14.74
66.75,-119.25,-8.04,220.4
66.75,119.25,-12.64,295.75
6.25,16.75,24.62,1339.36
-6.25,16.75,25.4,1538.7
-83.25,-85.75,-29.3,90.41
-83.25,85.75,-54.16,19.63
-88.75,-137.25,-49.03,12.45
-88.75,137.25,-49.73,11.95
27.25,33.25,19.6,12.92
41.75,57.75,14.32,91.43
-88.75,-141.75,-49.14,12.9
52.75,-71.25,-4.28,758.86
-52.75,-71.25,6.71,337.68
52.75,71.25,2.31,304.45
32.75,51.75,15.8,129.1
-87.25,-97.25,-43.56,16.64
-87.25,97.25,-50.66,13.36
24.25,103.25,17.22,962.85
-81.75,138.75,-38.13,113.96
-88.25,-86.75,-47.23,11.43
-88.25,86.75,-50.47,9.91
64.75,-133.25,-5.47,419.35
64.75,133.25,-16.58,258.42
25.25,95.75,23.77,1806.98
56.75,16.25,7.56,515.12
-88.75,-31.25,-47.45,10.3
-88.75,31.25,-49,8.12
9.25,-72.25,29.99,1834.93
-9.25,-72.25,25.77,1899.13
56.25,136.25,-8.92,628.56
65.75,-111.75,-11.34,286.79
65.75,111.75,-12.48,294.42
70.75,144.25,-13.77,187.92
-70.75,144.25,-31.52,595.59
-71.25,-9.25,-18.41,479.82
-71.25,9.25,-16.5,344.93
-84.25,-48.25,-32.5,130.68
-84.25,48.25,-53.35,18.07
-89.25,-64.25,-48.08,8.52
-89.25,64.25,-49.86,7.34
76.75,-27.75,-23.45,167.7
-76.75,-27.75,-23.95,376.39
-76.75,27.75,-48.72,93.65
-15.75,-64.25,26.07,2154.54
76.75,-57.75,-17.19,118.02
75.75,-28.75,-24.01,195.09
-75.75,28.75,-45.11,120.95
-76.75,57.75,-47.37,73.51
42.75,-91.75,7.66,899.99
20.25,29.75,26.7,15.18
-20.25,29.75,20.13,590.3
42.75,91.75,13.22,51.33
-75.25,156.75,-27.65,263.82
-29.75,-64.25,19.28,738.44
16.25,-5.25,29.25,278.54
16.25,5.25,29.3,328.93
29.75,64.25,21.47,92.03
19.75,-97.75,14.23,1562.32
19.75,97.75,25.55,1293.45
16.25,-6.25,29.94,242.37
16.25,6.25,29.14,229.95
51.25,-118.75,-0.5,999.81
51.25,118.75,-3.98,368.06
-12.25,-56.75,24.22,1948.17
23.75,25.75,19.67,4.43
-23.75,25.75,20.43,447.97
11.75,32.75,27.99,555.44
-11.75,32.75,22.13,918.32
-10.75,-67.75,25.74,1692.43
30.75,-84.25,19.59,1370.96
30.75,84.25,-0.53,645.38
55.75,-69.25,-4.93,631.5
62.75,7.25,7.01,1313
55.75,69.25,1.53,379.79
-84.75,-36.75,-36.23,120.91
-84.75,36.75,-51.3,19.24
55.25,-87.75,-3.09,548.4
55.25,87.75,-1.51,842.36
39.75,-83.25,11.25,978
39.75,83.25,11.71,49.2
68.75,-147.25,-15.19,120.31
68.75,147.25,-13.17,227.55
-68.75,147.25,-18.51,597.71
39.75,-102.25,10.35,447.35
19.75,-72.25,24.01,1465.11
39.75,102.25,8.57,135.06
59.75,-106.75,-6,311.72
59.75,106.75,-6.42,321.71
38.25,32.75,11.36,349.19
17.25,75.75,26.91,610.43
23.25,-100.75,19.1,402.4
65.25,-18.25,1.12,479.83
65.25,18.25,1.19,543.34
23.25,100.75,18.46,1477.18
71.75,53.25,-5.43,387.19
-71.75,53.25,-35.42,703.68
-11.75,-76.25,0.48,667.14
11.75,76.25,22.34,1872.33
43.75,26.75,11.05,594.67
-23.75,-56.25,23.94,1420.3
23.75,56.25,25.61,110.78
70.75,-87.25,-13.82,204.17
67.25,-84.75,-13.92,232.81
67.25,84.75,-8.02,492.82
-67.25,84.75,-13.27,568.12
70.75,87.25,-10.98,362.68
-70.75,87.25,-31.29,357.87
66.25,-99.25,-13.05,167.26
66.25,99.25,-12.49,344.71
-85.25,152.75,-44.69,88.02
47.25,-90.25,4.53,714.99
47.25,90.25,-6.81,168.72
1.75,-50.25,26.89,3196.74
-1.75,-50.25,26.77,2528.57
-75.75,153.25,-30.79,244.57
36.75,51.25,16.98,1098.36
34.25,-101.75,14.92,507.21
34.25,101.75,-1.3,654.8
41.25,-76.75,9.82,1071.91
41.25,76.75,-5.82,275.67
52.25,80.75,2.06,349.72
-87.25,-21.75,-45.4,25.91
-12.75,-66.75,25.52,1551.26
30.75,30.25,23.37,89.03
-30.75,30.25,18.28,1088.94
-20.75,146.75,23.63,626.53
-83.75,-4.25,-40.3,103.02
-83.75,4.25,-43.24,68.69
53.25,22.25,7.06,549.28
5.75,125.25,27.07,1059.22
72.75,-86.75,-13.16,156.35
21.25,-2.75,28.78,44.79
21.25,2.75,27.52,61.67
72.75,86.75,-12.9,289.64
-72.75,86.75,-36.94,252.26
46.75,6.75,7.53,1039.09
-70.75,7.75,-13.63,331.59
-14.75,-63.25,25.93,1271.38
67.75,-115.25,-11.09,227.97
67.75,115.25,-13.36,280.75
-67.75,115.25,-18.79,505.83
-3.25,140.75,27.02,2275.19
-19.25,144.75,22.73,686.7
-87.25,21.75,-48.8,12.46
-84.25,165.25,-39.26,175.84
-83.25,-57.25,-26.81,167.41
-83.25,57.25,-54.93,19.82
71.75,-113.25,-13.96,157.61
71.75,113.25,-15.19,177.06
-71.75,113.25,-40.61,356.31
54.75,-101.75,-0.48,462.37
54.75,101.75,-1.73,346.87
31.25,76.25,23.72,843.44
25.75,-104.75,17.41,422.54
25.75,104.75,15.47,1262.99
29.25,34.25,17,25.54
9.25,-62.25,26.5,1356.86
-9.25,-62.25,25.16,2313.94
14.25,23.25,25.62,442.96
-14.25,23.25,21.79,1012.33
66.75,-122.75,-9.11,251.4
66.75,122.75,-12.2,316.31
70.25,-32.75,-21.02,570.2
-70.25,32.75,-17.98,560.97
46.25,-84.25,4.94,810.52
64.75,82.25,-5.94,510.65
46.25,84.25,5.01,222.23
40.75,-74.25,11.72,1210.45
40.75,74.25,-3.26,425.79
2.25,99.25,19.43,2263.78
-86.75,-175.25,-46.45,53.61
-86.75,175.25,-47.59,51.18
55.75,-67.25,-4.52,677.11
55.75,67.25,1.55,366.74
82.25,-81.75,-20.6,108.86
-82.25,-81.75,-25.58,148.08
-82.25,81.75,-55.04,19.91
67.75,24.25,-0.87,489.67
61.75,-133.75,-8.22,314.03
68.75,-124.75,-10.9,188.35
