Code,1-Yield_C_Mean,2-BD_C_Mean,3-OC_C_Mean,4-N_C_Mean,5-Aggre_C_Mean,6-Infiltration_C_Mean,7-Ksat_C_Mean,8-Erosion_C_Mean,9-Runoff_C_Mean,10-Leaching_C_Mean,11-Weed_C_Mean,12-MBC_C_Mean,13-MBN_C_Mean
Boreal_CS_Legume_Medium,-4.323502971,3.133106512,5.551050948,4.932520933,2.904784691,69.17318536,-1.812341233,-47.17817604,-73.35195517,-34.188012,15.63860286,0.64081457,33.09958371
Boreal_CS_Legume_NotAvailable,-4.323502971,-1.887979471,10.54884264,8.483072696,6.47324422,69.17318536,-1.812341233,-47.17817604,-73.35195517,-38.47565065,15.63860286,30.33518302,31.57295908
Boreal_CS_MTT_Coarse,-5.664186309,-2.366628151,32.4886314,27.61718058,9.706651606,128.3225315,-1.812341233,-47.17817604,-73.35195517,-55.20642469,-83.88167968,62.21986174,37.55887648
Boreal_CS_MTT_Fine,-5.664186309,-2.222032541,11.76565081,17.16156672,9.939608083,128.3225315,-1.812341233,-47.17817604,-73.35195517,-37.05105308,-83.88167968,23.06716803,44.39792465
Boreal_CS_MTT_Medium,-5.664186309,-1.655673145,10.83842085,-22.60678562,9.33375385,128.3225315,-1.812341233,-47.17817604,-73.35195517,-85.74625779,-83.88167968,92.62715371,27.23863928
Boreal_CS_MTT_NotAvailable,-5.664186309,-1.887979471,14.13016667,-12.58435493,6.47324422,128.3225315,-1.812341233,-47.17817604,-73.35195517,-38.47565065,-83.88167968,62.21986174,37.55887648
Boreal_CS_OtherCC_Coarse,-22.10442507,-2.366628151,8.392708427,18.81437685,9.706651606,70.85318238,-1.812341233,-47.17817604,-73.35195517,-55.42114948,-82.63819213,11.87355242,41.81174312
Boreal_CS_OtherCC_Fine,-22.10442507,-2.39567668,17.10901975,24.99753735,4.604514999,70.85318238,-1.812341233,-47.17817604,-73.35195517,-37.05105308,-82.63819213,8.311081642,41.81174312
Boreal_CS_OtherCC_Medium,-22.10442507,3.283790794,5.233069416,10.23113989,21.96680162,70.85318238,-1.812341233,-47.17817604,-73.35195517,-63.17584251,-82.63819213,26.24001684,41.63198118
Boreal_CS_OtherCC_NotAvailable,-22.10442507,-1.801317254,0.802968025,-2.390598331,6.4631125,70.85318238,-1.812341233,-47.17817604,-73.35195517,-38.47565065,-82.63819213,11.87355242,41.81174312
Boreal_CSW_Grass_Coarse,1.728333068,-2.366628151,9.60117264,-20.98363674,9.706651606,41.51726144,-0.220980586,-11.90545819,-73.35195517,-58.2219701,-34.26702465,86.13692383,16.92989008
Boreal_CSW_Grass_Fine,1.728333068,-1.712195242,5.270600427,-32.19796496,4.604514999,41.51726144,-0.220980586,-11.90545819,-73.35195517,-37.05105308,-34.26702465,86.13692383,16.92989008
Boreal_CSW_Grass_Medium,1.728333068,-2.261031201,1.188689768,6.426058977,6.380243198,41.51726144,-0.220980586,-11.90545819,-73.35195517,-71.44592501,-34.26702465,69.21476854,16.93831431
Boreal_CSW_Grass_NotAvailable,1.728333068,-1.887979471,3.75577404,-32.19796496,6.47324422,41.51726144,-0.220980586,-11.90545819,-73.35195517,-38.47565065,-34.26702465,86.13692383,16.92989008
Boreal_CSW_Legume_Coarse,-4.323502971,-2.366628151,8.360792118,8.483072696,9.706651606,69.17318536,-1.812341233,-11.90545819,-73.35195517,-55.42114948,15.63860286,30.33518302,31.57295908
Boreal_CSW_Legume_Fine,-4.323502971,-2.222032541,6.343694122,10.58000662,4.704408572,69.17318536,-1.812341233,-11.90545819,-73.35195517,-37.05105308,15.63860286,22.39502573,30.09590065
Boreal_CSW_Legume_Medium,-4.323502971,-1.348421623,7.761806106,8.364284891,9.828490092,69.17318536,-1.812341233,-11.90545819,-73.35195517,-34.188012,15.63860286,55.41258908,33.09958371
Boreal_CSW_Legume_NotAvailable,-4.323502971,-1.887979471,10.54884264,8.483072696,6.47324422,69.17318536,-1.812341233,-11.90545819,-73.35195517,-38.47565065,15.63860286,30.33518302,31.57295908
Boreal_CSW_MTT_Coarse,-5.664186309,-2.366628151,32.4886314,27.61718058,9.706651606,128.3225315,-1.812341233,-11.90545819,-73.35195517,-55.20642469,-83.88167968,62.21986174,37.55887648
Boreal_CSW_MTT_Fine,-5.664186309,-2.222032541,11.76565081,17.16156672,9.939608083,128.3225315,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-83.88167968,23.06716803,44.39792465
Boreal_CSW_MTT_Medium,-5.664186309,-2.318101842,12.84053153,-19.15449548,9.33375385,128.3225315,-1.812341233,-11.90545819,-73.35195517,-85.74625779,-83.88167968,111.8350229,27.23863928
Boreal_CSW_MTT_NotAvailable,-5.664186309,-1.887979471,14.13016667,-12.58435493,6.47324422,128.3225315,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-83.88167968,62.21986174,37.55887648
Boreal_CSW_OtherCC_Coarse,-22.10442507,-2.366628151,8.392708427,18.81437685,9.706651606,70.85318238,-1.812341233,-11.90545819,-73.35195517,-55.42114948,-82.63819213,11.87355242,41.81174312
Boreal_CSW_OtherCC_Fine,-22.10442507,-2.39567668,17.10901975,24.99753735,4.604514999,70.85318238,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-82.63819213,8.311081642,41.81174312
Boreal_CSW_OtherCC_Medium,-22.10442507,3.283790794,5.233069416,10.23113989,21.96680162,70.85318238,-1.812341233,-11.90545819,-73.35195517,-63.17584251,-82.63819213,26.24001684,41.63198118
Boreal_CSW_OtherCC_NotAvailable,-22.10442507,-1.801317254,0.802968025,-2.390598331,6.4631125,70.85318238,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-82.63819213,11.87355242,41.81174312
Boreal_Other_Grass_Coarse,-6.62E-05,-2.366628151,9.60117264,-20.98363674,9.706651606,41.51726144,-0.220980586,-7.944205277,-73.35195517,-58.2219701,-83.38895215,86.13692383,16.92989008
Boreal_Other_Grass_Fine,-28.6565168,-1.712195242,5.270600427,-32.19796496,4.604514999,41.51726144,-0.220980586,-7.944205277,-73.35195517,-37.05105308,-87.34888606,86.13692383,16.92989008
Boreal_Other_Grass_Medium,-37.25904682,-0.789065787,23.61257907,-42.57566363,1.208861911,41.51726144,-0.220980586,-7.944205277,-73.35195517,-93.47872295,-91.28076173,85.41920909,16.93831431
Boreal_Other_Grass_NotAvailable,-28.6565168,-1.887979471,3.75577404,-32.19796496,6.47324422,41.51726144,-0.220980586,-7.944205277,-73.35195517,-38.47565065,-87.34888606,86.13692383,16.92989008
Boreal_Other_Legume_Coarse,4.175799171,-2.366628151,8.360792118,8.483072696,9.706651606,69.17318536,-1.812341233,-7.944205277,-73.35195517,-55.42114948,-62.02873796,30.33518302,31.57295908
Boreal_Other_Legume_Fine,4.175799171,-2.222032541,6.343694122,10.58000662,9.954785736,69.17318536,-1.812341233,-7.944205277,-73.35195517,-37.05105308,-52.76439389,23.12806188,3.914633579
Boreal_Other_Legume_Medium,4.192882575,-7.332636393,26.03435591,41.76452976,19.46968858,69.17318536,-1.812341233,-7.944205277,-73.35195517,-34.3344977,-43.10726527,59.68279671,100.4045596
Boreal_Other_Legume_NotAvailable,4.175799171,-1.887979471,10.54884264,8.483072696,6.47324422,69.17318536,-1.812341233,-7.944205277,-73.35195517,-38.47565065,-52.76439389,30.33518302,31.57295908
Boreal_Other_MTT_Coarse,-6.30872725,-2.366628151,32.4886314,27.61718058,9.706651606,128.3225315,-1.812341233,-7.944205277,-73.35195517,-55.20642469,-88.29562941,62.21986174,37.55887648
Boreal_Other_MTT_Fine,-6.30872725,-2.222032541,11.76565081,17.16156672,9.939608083,128.3225315,-1.812341233,-7.944205277,-73.35195517,-37.05105308,-92.03601222,24.29237472,14.37916834
Boreal_Other_MTT_Medium,-7.029555222,-3.883768729,43.56233581,-19.48922695,9.33375385,128.3225315,-1.812341233,-7.944205277,-73.35195517,-85.88298919,-92.94431089,31.33318416,31.36830738
Boreal_Other_MTT_NotAvailable,-6.30872725,-1.887979471,14.13016667,-12.58435493,6.47324422,128.3225315,-1.812341233,-7.944205277,-73.35195517,-38.47565065,-92.03601222,62.21986174,37.55887648
Boreal_Other_OtherCC_Coarse,-38.54259625,-2.366628151,8.392708427,18.81437685,9.706651606,70.85318238,-1.812341233,-7.944205277,-73.35195517,-55.42114948,-82.63819213,11.87355242,41.81174312
Boreal_Other_OtherCC_Fine,-59.07391854,-2.406155788,17.02091366,25.0648384,4.604514999,70.85318238,-1.812341233,-7.944205277,-73.35195517,-37.05105308,-82.63819213,8.281377792,41.81174312
Boreal_Other_OtherCC_Medium,-12.86157718,3.283790794,1.486353902,-3.1680412,72.97058708,70.85318238,-1.812341233,-7.944205277,-73.35195517,-62.83511381,-82.63819213,26.14383188,41.58694052
Boreal_Other_OtherCC_NotAvailable,6.380076719,-1.915841806,1.168724745,-2.419404924,6.4631125,70.85318238,-1.812341233,-7.944205277,-73.35195517,-38.47565065,-82.63819213,11.87355242,41.81174312
Boreal_Soybean_Grass_Coarse,2.2893506,-2.366628151,9.60117264,-20.98363674,9.706651606,41.51726144,-0.220980586,-11.90545819,-73.35195517,-58.2219701,28.01683114,86.13692383,16.92989008
Boreal_Soybean_Grass_Fine,-0.043505187,-1.712195242,5.970997177,-32.19796496,4.604514999,41.51726144,-0.220980586,-11.90545819,-73.35195517,-37.05105308,28.01683114,86.13692383,16.92989008
Boreal_Soybean_Grass_Medium,5.173861168,0.75093645,-3.356332501,-34.18758155,13.27285078,41.51726144,-0.220980586,-11.90545819,-73.35195517,-71.44592501,27.27175603,85.41920909,16.93831431
Boreal_Soybean_Grass_NotAvailable,2.2893506,-1.887979471,3.75577404,-32.19796496,6.47324422,41.51726144,-0.220980586,-11.90545819,-73.35195517,-38.47565065,28.01683114,86.13692383,16.92989008
Boreal_Soybean_Legume_Coarse,22.98720606,-2.366628151,8.360792118,8.483072696,9.706651606,69.17318536,-1.812341233,-11.90545819,-73.35195517,-55.42114948,15.63860286,30.33518302,31.57295908
Boreal_Soybean_Legume_Fine,22.98720606,-2.222032541,6.343694122,10.58000662,4.704408572,69.17318536,-1.812341233,-11.90545819,-73.35195517,-37.05105308,15.63860286,22.39502573,30.09590065
Boreal_Soybean_Legume_Medium,22.98720606,0.502684733,8.570520373,8.364284891,6.729333444,69.17318536,-1.812341233,-11.90545819,-73.35195517,-34.188012,15.63860286,33.23124685,33.09958371
Boreal_Soybean_Legume_NotAvailable,22.98720606,-1.887979471,10.54884264,8.483072696,6.47324422,69.17318536,-1.812341233,-11.90545819,-73.35195517,-38.47565065,15.63860286,30.33518302,31.57295908
Boreal_Soybean_MTT_Coarse,-2.363007646,-2.366628151,32.4886314,27.61718058,9.706651606,128.3225315,-1.812341233,-11.90545819,-73.35195517,-55.20642469,-83.88167968,62.21986174,37.55887648
Boreal_Soybean_MTT_Fine,-2.363007646,-2.222032541,11.76565081,17.16156672,9.939608083,128.3225315,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-83.88167968,23.06716803,44.39792465
Boreal_Soybean_MTT_Medium,-2.363007646,-2.318101842,12.84053153,-19.15449548,9.33375385,128.3225315,-1.812341233,-11.90545819,-73.35195517,-85.74625779,-83.88167968,111.8350229,27.23863928
Boreal_Soybean_MTT_NotAvailable,-2.363007646,-1.887979471,14.13016667,-12.58435493,6.47324422,128.3225315,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-83.88167968,62.21986174,37.55887648
Boreal_Soybean_OtherCC_Coarse,-22.10442507,-2.366628151,8.392708427,18.81437685,9.706651606,70.85318238,-1.812341233,-11.90545819,-73.35195517,-55.42114948,-82.63819213,11.87355242,41.81174312
Boreal_Soybean_OtherCC_Fine,-22.10442507,-2.39567668,17.10901975,24.99753735,4.604514999,70.85318238,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-82.63819213,8.311081642,41.81174312
Boreal_Soybean_OtherCC_Medium,-22.10442507,3.283790794,5.233069416,10.23113989,21.96680162,70.85318238,-1.812341233,-11.90545819,-73.35195517,-63.17584251,-82.63819213,26.24001684,41.63198118
Boreal_Soybean_OtherCC_NotAvailable,-22.10442507,-1.801317254,0.802968025,-2.390598331,6.4631125,70.85318238,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-82.63819213,11.87355242,41.81174312
Boreal_Vegetable_Grass_Coarse,4.229545932,-2.366628151,9.60117264,-33.03609046,9.706651606,41.51726144,-0.220980586,-11.90545819,-73.35195517,-58.2219701,-29.69428428,86.13692383,16.92989008
Boreal_Vegetable_Grass_Fine,4.229545932,-1.712195242,5.270600427,-32.19796496,4.604514999,41.51726144,-0.220980586,-11.90545819,-73.35195517,-37.05105308,-29.69428428,86.13692383,16.92989008
Boreal_Vegetable_Grass_Medium,3.861976059,-0.789065787,-4.569743091,-20.54295145,13.27285078,41.51726144,-0.220980586,-11.90545819,-73.35195517,-71.44592501,-29.70333203,149.8365999,16.81151865
Boreal_Vegetable_Grass_NotAvailable,13.97774944,-1.887979471,3.75577404,-32.19796496,6.47324422,41.51726144,-0.220980586,-11.90545819,-73.35195517,-38.47565065,-29.69428428,86.13692383,16.92989008
Boreal_Vegetable_Legume_Coarse,-40.0144396,-2.366628151,8.360792118,8.483072696,9.706651606,69.17318536,-1.812341233,-11.90545819,-73.35195517,-55.42114948,-1.807757085,30.33518302,31.57295908
Boreal_Vegetable_Legume_Fine,-40.0144396,-2.222032541,6.343694122,10.58000662,4.704408572,69.17318536,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-1.807757085,22.39502573,30.09590065
Boreal_Vegetable_Legume_Medium,-39.62685225,0.502684733,5.017159915,3.234712787,6.729333444,69.17318536,-1.812341233,-11.90545819,-73.35195517,-34.188012,-1.360311842,77.11722448,10.78474621
Boreal_Vegetable_Legume_NotAvailable,-40.0144396,-1.887979471,10.54884264,8.483072696,6.47324422,69.17318536,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-1.807757085,30.33518302,31.57295908
Boreal_Vegetable_MTT_Coarse,29.73160791,-2.366628151,32.4886314,27.61718058,9.706651606,128.3225315,-1.812341233,-11.90545819,-73.35195517,-55.20642469,-38.84945894,62.21986174,37.55887648
Boreal_Vegetable_MTT_Fine,29.73160791,-2.222032541,11.76565081,17.16156672,9.939608083,128.3225315,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-38.84945894,23.06716803,44.39792465
Boreal_Vegetable_MTT_Medium,29.73160791,-2.318101842,-13.45340585,2.967017576,9.33375385,128.3225315,-1.812341233,-11.90545819,-73.35195517,-85.74625779,-38.86181464,187.7724787,14.81795808
Boreal_Vegetable_MTT_NotAvailable,29.73160791,-1.887979471,14.13016667,-12.58435493,6.47324422,128.3225315,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-38.84945894,62.21986174,37.55887648
Boreal_Vegetable_OtherCC_Coarse,-22.10442507,-2.366628151,8.392708427,18.81437685,9.706651606,70.85318238,-1.812341233,-11.90545819,-73.35195517,-55.42114948,-82.63819213,11.87355242,41.81174312
Boreal_Vegetable_OtherCC_Fine,-22.10442507,-2.39567668,17.10901975,24.99753735,4.604514999,70.85318238,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-82.63819213,8.311081642,41.81174312
Boreal_Vegetable_OtherCC_Medium,-22.10442507,3.283790794,12.11796586,10.44691408,21.96680162,70.85318238,-1.812341233,-11.90545819,-73.35195517,-63.17584251,-82.63819213,26.24001684,41.63198118
Boreal_Vegetable_OtherCC_NotAvailable,-22.10442507,-1.801317254,0.802968025,-2.390598331,6.4631125,70.85318238,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-82.63819213,11.87355242,41.81174312
Boreal_Wheat_Grass_Coarse,57.93732089,-2.366628151,9.60117264,-20.98363674,9.706651606,41.51726144,-0.220980586,-11.90545819,-73.35195517,-58.2219701,-34.26702465,86.13692383,16.92989008
Boreal_Wheat_Grass_Fine,57.93732089,-1.712195242,5.270600427,-32.19796496,4.604514999,41.51726144,-0.220980586,-11.90545819,-73.35195517,-37.05105308,-34.26702465,86.13692383,16.92989008
Boreal_Wheat_Grass_Medium,58.17177431,-0.789065787,15.78748448,24.46434018,17.33942619,41.51726144,-0.220980586,-11.90545819,-73.35195517,-71.44592501,-34.26702465,85.41920909,16.93831431
Boreal_Wheat_Grass_NotAvailable,57.93732089,-1.887979471,3.75577404,-32.19796496,6.47324422,41.51726144,-0.220980586,-11.90545819,-73.35195517,-38.47565065,-34.26702465,86.13692383,16.92989008
Boreal_Wheat_Legume_Coarse,-0.511485323,-2.366628151,8.360792118,8.483072696,9.706651606,69.17318536,-1.812341233,-11.90545819,-73.35195517,-55.42114948,15.63860286,30.33518302,31.57295908
Boreal_Wheat_Legume_Fine,-0.511485323,-2.222032541,6.089980239,10.60341622,4.704408572,69.17318536,-1.812341233,-11.90545819,-73.35195517,-37.05105308,15.63860286,22.40888019,51.7495103
Boreal_Wheat_Legume_Medium,-0.347019405,-0.392282611,3.947332505,7.042903147,10.09527433,69.17318536,-1.812341233,-11.90545819,-73.35195517,-34.188012,15.63860286,33.23124685,33.09958371
Boreal_Wheat_Legume_NotAvailable,-0.511485323,-1.887979471,10.54884264,8.483072696,6.47324422,69.17318536,-1.812341233,-11.90545819,-73.35195517,-38.47565065,15.63860286,30.33518302,31.57295908
Boreal_Wheat_MTT_Coarse,-4.469544869,-2.366628151,32.4886314,27.61718058,9.706651606,128.3225315,-1.812341233,-11.90545819,-73.35195517,-55.20642469,-83.88167968,62.21986174,37.55887648
Boreal_Wheat_MTT_Fine,-4.469544869,-2.222032541,11.79428245,17.26997288,9.939608083,128.3225315,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-83.88167968,24.23647524,60.90099746
Boreal_Wheat_MTT_Medium,-4.469544869,-2.318101842,12.84053153,-19.15449548,9.33375385,128.3225315,-1.812341233,-11.90545819,-73.35195517,-85.74625779,-83.88167968,111.8350229,27.23863928
Boreal_Wheat_MTT_NotAvailable,-4.469544869,-1.887979471,14.13016667,-12.58435493,6.47324422,128.3225315,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-83.88167968,62.21986174,37.55887648
Boreal_Wheat_OtherCC_Coarse,70.41586283,-2.366628151,8.392708427,18.81437685,9.706651606,70.85318238,-1.812341233,-11.90545819,-73.35195517,-55.42114948,-82.63819213,11.87355242,41.81174312
Boreal_Wheat_OtherCC_Fine,70.41586283,-2.39567668,17.10901975,24.99753735,4.604514999,70.85318238,-1.812341233,-11.90545819,-73.35195517,-37.05105308,-82.63819213,8.311081642,41.81174312
Boreal_Wheat_OtherCC_Medium,70.22318906,3.283790794,15.78748448,9.502324142,1.512272125,70.85318238,-1.812341233,-11.90545819,-73.35195517,-63.17584251,-82.63819213,26.24001684,41.63198118
Boreal_Wheat_OtherCC_NotAvailable,70.41586283,-1.801317254,0.802968025,-2.390598331,6.4631125,70.85318238,-1.812341233,-11.90545819,-73.35195517,-38.47565065,-82.63819213,11.87355242,41.81174312
Temperate_Corn_Grass_Coarse,0.772468856,-0.087907799,12.27395786,-8.098096688,8.156771661,80.31104113,58.27096275,-75.24562977,-6.742495604,-15.19702681,-33.65478747,5.965366595,13.99345874
Temperate_Corn_Grass_Fine,-9.151466499,-1.371046588,11.07314713,3.981926263,14.50145874,43.14484665,58.27096275,-75.24562977,-6.742495604,-51.76664989,-33.65478747,22.85978032,36.58121912
Temperate_Corn_Grass_Medium,5.602174676,-1.416346574,3.515582996,-36.88151392,26.86577417,106.1619006,57.65011533,-75.24562977,-6.7697279,-81.38332057,-33.65478747,9.078522511,44.59270449
Temperate_Corn_Grass_NotAvailable,5.967432043,-0.784996079,4.534904295,-7.197268111,5.60134483,80.31104113,58.27096275,-75.24562977,-6.742495604,-45.0885915,-33.65478747,9.410299109,16.49081648
Temperate_Corn_Legume_Coarse,11.80411124,-4.594249634,24.18431053,68.86246758,-8.947554337,87.6263052,133.4397531,-75.24562977,-6.742495604,-14.63484051,-96.80786684,-2.020076329,28.14456809
Temperate_Corn_Legume_Fine,55.91684369,-5.560089558,15.63116263,12.6362568,6.932525023,70.09844861,133.4397531,-75.24562977,-6.742495604,-61.83925116,-96.80786684,16.76865251,20.12071025
Temperate_Corn_Legume_Medium,54.88234051,-0.249190798,4.544725515,25.09280983,34.07232935,129.0155316,133.4397531,-75.24562977,-6.742495604,-32.08339569,-96.80786684,17.189191,110.3772966
Temperate_Corn_Legume_NotAvailable,59.68659145,-1.763368426,4.231730456,18.09009131,5.60134483,88.23657666,133.4397531,-75.24562977,-6.742495604,47.43421752,-96.73775644,16.44832819,33.25267695
Temperate_Corn_MTT_Coarse,6.02231542,-1.113495839,33.19569395,93.54723781,17.97130226,80.96705564,68.8916613,-75.24562977,-6.742495604,-14.63484051,-26.79103077,35.31671009,25.70598677
Temperate_Corn_MTT_Fine,5.876391196,-4.359221671,20.75961274,27.2335517,38.32647356,80.96705564,68.8916613,-75.24562977,-6.742495604,-61.83925116,-26.79103077,60.37009122,17.91889527
Temperate_Corn_MTT_Medium,5.876391196,-0.555033948,7.13838826,0.795851299,32.20041563,80.96705564,68.8916613,-75.24562977,-6.742495604,-43.60004002,-26.79103077,38.41491738,22.83366363
Temperate_Corn_MTT_NotAvailable,5.876391196,-0.784996079,21.14884923,8.268494042,5.60134483,80.96705564,68.8916613,-75.24562977,-6.742495604,-38.09604964,-26.79103077,41.05992679,22.83366363
Temperate_Corn_OtherCC_Coarse,-18.7270419,-2.215237691,16.09085218,4.545238178,-9.811782474,36.90006804,66.83834654,-75.24562977,-6.742495604,-30.93331655,381.5771898,-11.25910505,6.159764314
Temperate_Corn_OtherCC_Fine,-18.7270419,-1.45999347,-17.0285832,47.63853974,38.32647356,36.90006804,66.83834654,-75.24562977,-6.742495604,-68.43331655,381.5771898,3.709621562,-34.66315717
Temperate_Corn_OtherCC_Medium,-23.55573038,0,4.12111702,-9.187881935,55.93510934,36.90006804,66.83834654,-75.24562977,-6.742495604,-69.65915634,381.5771898,51.57062314,53.40951733
